id,type_text,text,scoring_play,score_value,season,longitude,latitude,game_date,three_status
26052001300016,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-28.75,-17,2006-05-20,three
26052001300018,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper.,TRUE,3,2006,-28.75,17,2006-05-20,three
26052001300041,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper. Assisted by Bridget Pettis.,TRUE,3,2006,-21.75,-7,2006-05-20,three
26052001300126,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-20.75,-12,2006-05-20,not a three
26052001300132,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-25.75,-6,2006-05-20,not a three
26052001300145,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-25.75,-1,2006-05-20,not a three
26052001300210,JumpShot,Diana Taurasi made 6 ft Jumper.,TRUE,2,2006,-36.75,4,2006-05-20,not a three
26052001300221,JumpShot,Diana Taurasi missed Jumper.,FALSE,0,2006,-33.75,0,2006-05-20,not a three
26052001300245,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-28.75,-18,2006-05-20,three
26052001300247,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-20.75,-7,2006-05-20,not a three
26052001300364,JumpShot,Diana Taurasi missed 14 ft Jumper.,FALSE,0,2006,-28.75,-4,2006-05-20,not a three
